PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"24981865","HDAC6 is a Bruchpilot deacetylase that facilitates neurotransmitter release","Miskiewicz K, Jose LE, Yeshaw WM, Valadas JS, Swerts J, Munck S, Feiguin F, Dermaut B, Verstreken P.","Cell Rep. 2014 Jul 10;8(1):94-102. doi: 10.1016/j.celrep.2014.05.051. Epub 2014 Jun 26.","Miskiewicz K","Cell Rep","2014","2014/07/02","","","10.1016/j.celrep.2014.05.051"
"32008904","Luminance Information Is Required for the Accurate Estimation of Contrast in Rapidly Changing Visual Contexts","Ketkar MD, Sporar K, Gür B, Ramos-Traslosheros G, Seifert M, Silies M.","Curr Biol. 2020 Feb 24;30(4):657-669.e4. doi: 10.1016/j.cub.2019.12.038. Epub 2020 Jan 30.","Ketkar MD","Curr Biol","2020","2020/02/04","","","10.1016/j.cub.2019.12.038"
"30930040","Neuronal Gluconeogenesis Regulates Systemic Glucose Homeostasis in Drosophila melanogaster","Miyamoto T, Amrein H.","Curr Biol. 2019 Apr 22;29(8):1263-1272.e5. doi: 10.1016/j.cub.2019.02.053. Epub 2019 Mar 28.","Miyamoto T","Curr Biol","2019","2019/04/02","","","10.1016/j.cub.2019.02.053"
"31644916","Combinatorial Pharyngeal Taste Coding for Feeding Avoidance in Adult Drosophila","Chen YD, Park SJ, Joseph RM, Ja WW, Dahanukar AA.","Cell Rep. 2019 Oct 22;29(4):961-973.e4. doi: 10.1016/j.celrep.2019.09.036.","Chen YD","Cell Rep","2019","2019/10/24","PMC6860367","NIHMS1057662","10.1016/j.celrep.2019.09.036"
"29754901","nocte Is Required for Integrating Light and Temperature Inputs in Circadian Clock Neurons of Drosophila","Chen C, Xu M, Anantaprakorn Y, Rosing M, Stanewsky R.","Curr Biol. 2018 May 21;28(10):1595-1605.e3. doi: 10.1016/j.cub.2018.04.001. Epub 2018 May 10.","Chen C","Curr Biol","2018","2018/05/15","","","10.1016/j.cub.2018.04.001"
"18805809","A glucagon-like endocrine pathway in Drosophila modulates both lipid and carbohydrate homeostasis","Bharucha KN, Tarr P, Zipursky SL.","J Exp Biol. 2008 Oct;211(Pt 19):3103-10. doi: 10.1242/jeb.016451.","Bharucha KN","J Exp Biol","2008","2008/09/23","PMC2714167","NIHMS116742","10.1242/jeb.016451"
"33871358","Downregulation of glial genes involved in synaptic function mitigates Huntington's disease pathogenesis","Onur TS, Laitman A, Zhao H, Keyho R, Kim H, Wang J, Mair M, Wang H, Li L, Perez A, de Haro M, Wan YW, Allen G, Lu B, Al-Ramahi I, Liu Z, Botas J.","Elife. 2021 Apr 19;10:e64564. doi: 10.7554/eLife.64564.","Onur TS","Elife","2021","2021/04/19","PMC8149125","","10.7554/eLife.64564"
"24746814","Morning and evening oscillators cooperate to reset circadian behavior in response to light input","Lamba P, Bilodeau-Wentworth D, Emery P, Zhang Y.","Cell Rep. 2014 May 8;7(3):601-8. doi: 10.1016/j.celrep.2014.03.044. Epub 2014 Apr 17.","Lamba P","Cell Rep","2014","2014/04/22","PMC4303071","NIHMS655030","10.1016/j.celrep.2014.03.044"
"29251595","Natural variation in stochastic photoreceptor specification and color preference in Drosophila","Anderson C, Reiss I, Zhou C, Cho A, Siddiqi H, Mormann B, Avelis CM, Deford P, Bergland A, Roberts E, Taylor J, Vasiliauskas D, Johnston RJ.","Elife. 2017 Dec 18;6:e29593. doi: 10.7554/eLife.29593.","Anderson C","Elife","2017","2017/12/19","PMC5745083","","10.7554/eLife.29593"
"39240259","The function of juvenile-adult transition axis in female sexual receptivity of Drosophila melanogaster","Li J, Ning C, Liu Y, Deng B, Wang B, Shi K, Wang R, Fang R, Zhou C.","Elife. 2024 Sep 6;12:RP92545. doi: 10.7554/eLife.92545.","Li J","Elife","2024","2024/09/06","PMC11379460","","10.7554/eLife.92545"
"34362730","Olfactory receptor-dependent receptor repression in Drosophila","Mika K, Cruchet S, Chai PC, Prieto-Godino LL, Auer TO, Pradervand S, Benton R.","Sci Adv. 2021 Aug 6;7(32):eabe3745. doi: 10.1126/sciadv.abe3745. Print 2021 Aug.","Mika K","Sci Adv","2021","2021/08/07","PMC8346220","","10.1126/sciadv.abe3745"
"31309148","Nerve injury drives a heightened state of vigilance and neuropathic sensitization in Drosophila","Khuong TM, Wang QP, Manion J, Oyston LJ, Lau MT, Towler H, Lin YQ, Neely GG.","Sci Adv. 2019 Jul 10;5(7):eaaw4099. doi: 10.1126/sciadv.aaw4099. eCollection 2019 Jul.","Khuong TM","Sci Adv","2019","2019/07/17","PMC6620091","","10.1126/sciadv.aaw4099"
"31801087","Muscarinic Modulation of Antennal Lobe GABAergic Local Neurons Shapes Odor Coding and Behavior","Rozenfeld E, Lerner H, Parnas M.","Cell Rep. 2019 Dec 3;29(10):3253-3265.e4. doi: 10.1016/j.celrep.2019.10.125.","Rozenfeld E","Cell Rep","2019","2019/12/05","PMC6900217","","10.1016/j.celrep.2019.10.125"
"32324135","High-fat diet enhances starvation-induced hyperactivity via sensitizing hunger-sensing neurons in Drosophila","Huang R, Song T, Su H, Lai Z, Qin W, Tian Y, Dong X, Wang L.","Elife. 2020 Apr 23;9:e53103. doi: 10.7554/eLife.53103.","Huang R","Elife","2020","2020/04/24","PMC7274782","","10.7554/eLife.53103"
"39481379","Multiscale organization of neuronal activity unifies scale-dependent theories of brain function","Munn BR, Müller EJ, Favre-Bulle I, Scott E, Lizier JT, Breakspear M, Shine JM.","Cell. 2024 Dec 12;187(25):7303-7313.e15. doi: 10.1016/j.cell.2024.10.004. Epub 2024 Oct 30.","Munn BR","Cell","2024","2024/10/31","","","10.1016/j.cell.2024.10.004"
"24704075","Direct observation of ON and OFF pathways in the Drosophila visual system","Strother JA, Nern A, Reiser MB.","Curr Biol. 2014 May 5;24(9):976-83. doi: 10.1016/j.cub.2014.03.017. Epub 2014 Apr 3.","Strother JA","Curr Biol","2014","2014/04/08","","","10.1016/j.cub.2014.03.017"
"38655926","Octopamine integrates the status of internal energy supply into the formation of food-related memories","Berger M, Fraatz M, Auweiler K, Dorn K, El Khadrawe T, Scholz H.","Elife. 2024 Apr 24;12:RP88247. doi: 10.7554/eLife.88247.","Berger M","Elife","2024","2024/04/24","PMC11042807","","10.7554/eLife.88247"
"18951022","Learned odor discrimination in Drosophila without combinatorial odor maps in the antennal lobe","DasGupta S, Waddell S.","Curr Biol. 2008 Nov 11;18(21):1668-74. doi: 10.1016/j.cub.2008.08.071. Epub 2008 Oct 23.","DasGupta S","Curr Biol","2008","2008/10/28","PMC2602956","NIHMS79547","10.1016/j.cub.2008.08.071"
"34664550","The structure of behavioral variation within a genotype","Werkhoven Z, Bravin A, Skutt-Kakaria K, Reimers P, Pallares LF, Ayroles J, de Bivort BL.","Elife. 2021 Oct 19;10:e64988. doi: 10.7554/eLife.64988.","Werkhoven Z","Elife","2021","2021/10/19","PMC8526060","","10.7554/eLife.64988"
"31167138","STRIPAK Members Orchestrate Hippo and Insulin Receptor Signaling to Promote Neural Stem Cell Reactivation","Gil-Ranedo J, Gonzaga E, Jaworek KJ, Berger C, Bossing T, Barros CS.","Cell Rep. 2019 Jun 4;27(10):2921-2933.e5. doi: 10.1016/j.celrep.2019.05.023.","Gil-Ranedo J","Cell Rep","2019","2019/06/06","PMC6581792","","10.1016/j.celrep.2019.05.023"
"33264620","Sleep Induction by Mechanosensory Stimulation in Drosophila","Öztürk-Çolak A, Inami S, Buchler JR, McClanahan PD, Cruz A, Fang-Yen C, Koh K.","Cell Rep. 2020 Dec 1;33(9):108462. doi: 10.1016/j.celrep.2020.108462.","Öztürk-Çolak A","Cell Rep","2020","2020/12/02","PMC7735403","NIHMS1651253","10.1016/j.celrep.2020.108462"
"24095734","CAST-ChIP maps cell-type-specific chromatin states in the Drosophila central nervous system","Schauer T, Schwalie PC, Handley A, Margulies CE, Flicek P, Ladurner AG.","Cell Rep. 2013 Oct 17;5(1):271-82. doi: 10.1016/j.celrep.2013.09.001. Epub 2013 Oct 3.","Schauer T","Cell Rep","2013","2013/10/08","PMC5877786","EMS76880","10.1016/j.celrep.2013.09.001"
"34111404","An ammonium transporter is a non-canonical olfactory receptor for ammonia","Vulpe A, Kim HS, Ballou S, Wu ST, Grabe V, Nava Gonzales C, Liang T, Sachse S, Jeanne JM, Su CY, Menuz K.","Curr Biol. 2021 Aug 9;31(15):3382-3390.e7. doi: 10.1016/j.cub.2021.05.025. Epub 2021 Jun 9.","Vulpe A","Curr Biol","2021","2021/06/10","PMC8355169","NIHMS1707820","10.1016/j.cub.2021.05.025"
"36758544","Neuronal excitability as a regulator of circuit remodeling","Mayseless O, Shapira G, Rachad EY, Fiala A, Schuldiner O.","Curr Biol. 2023 Mar 13;33(5):981-989.e3. doi: 10.1016/j.cub.2023.01.032. Epub 2023 Feb 8.","Mayseless O","Curr Biol","2023","2023/02/09","PMC10017263","","10.1016/j.cub.2023.01.032"
"34610319","CHD1 controls H3.3 incorporation in adult brain chromatin to maintain metabolic homeostasis and normal lifespan","Schoberleitner I, Bauer I, Huang A, Andreyeva EN, Sebald J, Pascher K, Rieder D, Brunner M, Podhraski V, Oemer G, Cázarez-García D, Rieder L, Keller MA, Winkler R, Fyodorov DV, Lusser A.","Cell Rep. 2021 Oct 5;37(1):109769. doi: 10.1016/j.celrep.2021.109769.","Schoberleitner I","Cell Rep","2021","2021/10/05","PMC8607513","NIHMS1746301","10.1016/j.celrep.2021.109769"
"28035903","Drosophila non-muscle myosin II motor activity determines the rate of tissue folding","Vasquez CG, Heissler SM, Billington N, Sellers JR, Martin AC.","Elife. 2016 Dec 30;5:e20828. doi: 10.7554/eLife.20828.","Vasquez CG","Elife","2016","2016/12/31","PMC5201417","","10.7554/eLife.20828"
"30679242","Gut microbiota affects development and olfactory behavior in Drosophila melanogaster","Qiao H, Keesey IW, Hansson BS, Knaden M.","J Exp Biol. 2019 Mar 1;222(Pt 5):jeb192500. doi: 10.1242/jeb.192500.","Qiao H","J Exp Biol","2019","2019/01/26","","","10.1242/jeb.192500"
"34870595","Neurotoxin-mediated potent activation of the axon degeneration regulator SARM1","Loreto A, Angeletti C, Gu W, Osborne A, Nieuwenhuis B, Gilley J, Merlini E, Arthur-Farraj P, Amici A, Luo Z, Hartley-Tassell L, Ve T, Desrochers LM, Wang Q, Kobe B, Orsomando G, Coleman MP.","Elife. 2021 Dec 6;10:e72823. doi: 10.7554/eLife.72823.","Loreto A","Elife","2021","2021/12/06","PMC8758145","","10.7554/eLife.72823"
"32704542","Mate discrimination among subspecies through a conserved olfactory pathway","Khallaf MA, Auer TO, Grabe V, Depetris-Chauvin A, Ammagarahalli B, Zhang DD, Lavista-Llanos S, Kaftan F, Weißflog J, Matzkin LM, Rollmann SM, Löfstedt C, Svatoš A, Dweck HKM, Sachse S, Benton R, Hansson BS, Knaden M.","Sci Adv. 2020 Jun 17;6(25):eaba5279. doi: 10.1126/sciadv.aba5279. eCollection 2020 Jun.","Khallaf MA","Sci Adv","2020","2020/07/25","PMC7360436","","10.1126/sciadv.aba5279"
"32640231","Neto-α Controls Synapse Organization and Homeostasis at the Drosophila Neuromuscular Junction","Han TH, Vicidomini R, Ramos CI, Wang Q, Nguyen P, Jarnik M, Lee CH, Stawarski M, Hernandez RX, Macleod GT, Serpe M.","Cell Rep. 2020 Jul 7;32(1):107866. doi: 10.1016/j.celrep.2020.107866.","Han TH","Cell Rep","2020","2020/07/09","PMC7484471","NIHMS1610248","10.1016/j.celrep.2020.107866"
"22658601","Sleep fragmentation and motor restlessness in a Drosophila model of Restless Legs Syndrome","Freeman A, Pranski E, Miller RD, Radmard S, Bernhard D, Jinnah HA, Betarbet R, Rye DB, Sanyal S.","Curr Biol. 2012 Jun 19;22(12):1142-8. doi: 10.1016/j.cub.2012.04.027. Epub 2012 May 31.","Freeman A","Curr Biol","2012","2012/06/05","PMC3381864","NIHMS371891","10.1016/j.cub.2012.04.027"
"23850280","The molecular basis of sugar sensing in Drosophila larvae","Mishra D, Miyamoto T, Rezenom YH, Broussard A, Yavuz A, Slone J, Russell DH, Amrein H.","Curr Biol. 2013 Aug 5;23(15):1466-71. doi: 10.1016/j.cub.2013.06.028. Epub 2013 Jul 11.","Mishra D","Curr Biol","2013","2013/07/16","PMC4294765","NIHMS494736","10.1016/j.cub.2013.06.028"
"27720485","Reduction of Nuak1 Decreases Tau and Reverses Phenotypes in a Tauopathy Mouse Model","Lasagna-Reeves CA, de Haro M, Hao S, Park J, Rousseaux MW, Al-Ramahi I, Jafar-Nejad P, Vilanova-Velez L, See L, De Maio A, Nitschke L, Wu Z, Troncoso JC, Westbrook TF, Tang J, Botas J, Zoghbi HY.","Neuron. 2016 Oct 19;92(2):407-418. doi: 10.1016/j.neuron.2016.09.022. Epub 2016 Oct 6.","Lasagna-Reeves CA","Neuron","2016","2016/10/11","PMC5745060","NIHMS928472","10.1016/j.neuron.2016.09.022"
"18055621","Turning behaviour depends on frictional damping in the fruit fly Drosophila","Hesselberg T, Lehmann FO.","J Exp Biol. 2007 Dec;210(Pt 24):4319-34. doi: 10.1242/jeb.010389.","Hesselberg T","J Exp Biol","2007","2007/12/07","","","10.1242/jeb.010389"
"28099851","A Molecular and Cellular Context-Dependent Role for Ir76b in Detection of Amino Acid Taste","Ganguly A, Pang L, Duong VK, Lee A, Schoniger H, Varady E, Dahanukar A.","Cell Rep. 2017 Jan 17;18(3):737-750. doi: 10.1016/j.celrep.2016.12.071.","Ganguly A","Cell Rep","2017","2017/01/19","PMC5258133","NIHMS839965","10.1016/j.celrep.2016.12.071"
"18931318","Drosophila ABC transporter mutants white, brown and scarlet have altered contents and distribution of biogenic amines in the brain","Borycz J, Borycz JA, Kubów A, Lloyd V, Meinertzhagen IA.","J Exp Biol. 2008 Nov;211(Pt 21):3454-66. doi: 10.1242/jeb.021162.","Borycz J","J Exp Biol","2008","2008/10/22","","","10.1242/jeb.021162"
"38293088","Mechanisms of gas sensing by internal sensory neurons in Drosophila larvae","Lu S, Qian CS, Grueber WB.","bioRxiv [Preprint]. 2024 Jan 20:2024.01.20.576342. doi: 10.1101/2024.01.20.576342.","Lu S","bioRxiv","2024","2024/01/31","PMC10827222","","10.1101/2024.01.20.576342"
"34433052","Glial glucose fuels the neuronal pentose phosphate pathway for long-term memory","de Tredern E, Rabah Y, Pasquer L, Minatchy J, Plaçais PY, Preat T.","Cell Rep. 2021 Aug 24;36(8):109620. doi: 10.1016/j.celrep.2021.109620.","de Tredern E","Cell Rep","2021","2021/08/25","PMC8411112","","10.1016/j.celrep.2021.109620"
"31537787","Inferring neural signalling directionality from undirected structural connectomes","Seguin C, Razi A, Zalesky A.","Nat Commun. 2019 Sep 19;10(1):4289. doi: 10.1038/s41467-019-12201-w.","Seguin C","Nat Commun","2019","2019/09/21","PMC6753104","","10.1038/s41467-019-12201-w"
"39878318","Nutritional state-dependent modulation of insulin-producing cells in Drosophila","Bisen RS, Iqbal FM, Cascino-Milani F, Bockemühl T, Ache JM.","Elife. 2025 Jan 29;13:RP98514. doi: 10.7554/eLife.98514.","Bisen RS","Elife","2025","2025/01/29","PMC11778929","","10.7554/eLife.98514"
"38405950","Natural Variation in Age-Related Dopamine Neuron Degeneration is Glutathione-Dependent and Linked to Life Span","Coleman CR, Pallos J, Arreola-Bustos A, Wang L, Raftery D, Promislow DEL, Martin I.","bioRxiv [Preprint]. 2024 Feb 14:2024.02.12.580013. doi: 10.1101/2024.02.12.580013.","Coleman CR","bioRxiv","2024","2024/02/26","PMC10888861","","10.1101/2024.02.12.580013"
"36214669","Unrestrained growth of correctly oriented microtubules instructs axonal microtubule orientation","Jakobs MAH, Zemel A, Franze K.","Elife. 2022 Oct 10;11:e77608. doi: 10.7554/eLife.77608.","Jakobs MAH","Elife","2022","2022/10/10","PMC9550224","","10.7554/eLife.77608"
"17055425","Chinmo and neuroblast temporal identity","Doe CQ.","Cell. 2006 Oct 20;127(2):254-6. doi: 10.1016/j.cell.2006.10.008.","Doe CQ","Cell","2006","2006/10/24","","","10.1016/j.cell.2006.10.008"
"28665270","Meru couples planar cell polarity with apical-basal polarity during asymmetric cell division","Banerjee JJ, Aerne BL, Holder MV, Hauri S, Gstaiger M, Tapon N.","Elife. 2017 Jun 30;6:e25014. doi: 10.7554/eLife.25014.","Banerjee JJ","Elife","2017","2017/07/01","PMC5493435","","10.7554/eLife.25014"
"38761376","Upregulation of neuronal ER-phagy improves organismal fitness and alleviates APP toxicity","Mou W, Tang Y, Huang Y, Wu Z, Cui Y.","Cell Rep. 2024 May 28;43(5):114255. doi: 10.1016/j.celrep.2024.114255. Epub 2024 May 17.","Mou W","Cell Rep","2024","2024/05/18","","","10.1016/j.celrep.2024.114255"
"34644548","Suppression of motion vision during course-changing, but not course-stabilizing, navigational turns","Fenk LM, Kim AJ, Maimon G.","Curr Biol. 2021 Oct 25;31(20):4608-4619.e3. doi: 10.1016/j.cub.2021.09.068. Epub 2021 Oct 12.","Fenk LM","Curr Biol","2021","2021/10/13","","","10.1016/j.cub.2021.09.068"
"39605343","Loss of neuronal Imp induces seizure behavior through Syndecan function","Roy PR, Link N.","bioRxiv [Preprint]. 2024 Nov 22:2024.11.21.624719. doi: 10.1101/2024.11.21.624719.","Roy PR","bioRxiv","2024","2024/11/28","PMC11601543","","10.1101/2024.11.21.624719"
"33427646","Temporal evolution of single-cell transcriptomes of Drosophila olfactory projection neurons","Xie Q, Brbic M, Horns F, Kolluru SS, Jones RC, Li J, Reddy AR, Xie A, Kohani S, Li Z, McLaughlin CN, Li T, Xu C, Vacek D, Luginbuhl DJ, Leskovec J, Quake SR, Luo L, Li H.","Elife. 2021 Jan 11;10:e63450. doi: 10.7554/eLife.63450.","Xie Q","Elife","2021","2021/01/11","PMC7870145","","10.7554/eLife.63450"
"24725412","Ribosomal protein s15 phosphorylation mediates LRRK2 neurodegeneration in Parkinson's disease","Martin I, Kim JW, Lee BD, Kang HC, Xu JC, Jia H, Stankowski J, Kim MS, Zhong J, Kumar M, Andrabi SA, Xiong Y, Dickson DW, Wszolek ZK, Pandey A, Dawson TM, Dawson VL.","Cell. 2014 Apr 10;157(2):472-485. doi: 10.1016/j.cell.2014.01.064.","Martin I","Cell","2014","2014/04/15","PMC4040530","NIHMS569050","10.1016/j.cell.2014.01.064"
"17658258","Control of a kinesin-cargo linkage mechanism by JNK pathway kinases","Horiuchi D, Collins CA, Bhat P, Barkus RV, Diantonio A, Saxton WM.","Curr Biol. 2007 Aug 7;17(15):1313-7. doi: 10.1016/j.cub.2007.06.062. Epub 2007 Jul 19.","Horiuchi D","Curr Biol","2007","2007/07/31","PMC2041807","NIHMS28431","10.1016/j.cub.2007.06.062"
"34779396","Glial Nrf2 signaling mediates the neuroprotection exerted by Gastrodia elata Blume in Lrrk2-G2019S Parkinson's disease","Lin YE, Lin CH, Ho EP, Ke YC, Petridi S, Elliott CJ, Sheen LY, Chien CT.","Elife. 2021 Nov 15;10:e73753. doi: 10.7554/eLife.73753.","Lin YE","Elife","2021","2021/11/15","PMC8660019","","10.7554/eLife.73753"
"16682353","Phenotypic variation and natural selection at catsup, a pleiotropic quantitative trait gene in Drosophila","Carbone MA, Jordan KW, Lyman RF, Harbison ST, Leips J, Morgan TJ, DeLuca M, Awadalla P, Mackay TF.","Curr Biol. 2006 May 9;16(9):912-9. doi: 10.1016/j.cub.2006.03.051.","Carbone MA","Curr Biol","2006","2006/05/10","PMC10766118","NIHMS1953166","10.1016/j.cub.2006.03.051"
"32649914","Parallel Mechanosensory Pathways Direct Oviposition Decision-Making in Drosophila","Zhang L, Yu J, Guo X, Wei J, Liu T, Zhang W.","Curr Biol. 2020 Aug 17;30(16):3075-3088.e4. doi: 10.1016/j.cub.2020.05.076. Epub 2020 Jul 9.","Zhang L","Curr Biol","2020","2020/07/11","","","10.1016/j.cub.2020.05.076"
"27681427","Direct Sensing of Nutrients via a LAT1-like Transporter in Drosophila Insulin-Producing Cells","Manière G, Ziegler AB, Geillon F, Featherstone DE, Grosjean Y.","Cell Rep. 2016 Sep 27;17(1):137-148. doi: 10.1016/j.celrep.2016.08.093.","Manière G","Cell Rep","2016","2016/09/30","PMC5055474","","10.1016/j.celrep.2016.08.093"
"36130601","Lateral axonal modulation is required for stimulus-specific olfactory conditioning in Drosophila","Manoim JE, Davidson AM, Weiss S, Hige T, Parnas M.","Curr Biol. 2022 Oct 24;32(20):4438-4450.e5. doi: 10.1016/j.cub.2022.09.007. Epub 2022 Sep 20.","Manoim JE","Curr Biol","2022","2022/09/21","PMC9613607","NIHMS1837499","10.1016/j.cub.2022.09.007"
"28406397","Evolutionary changes in transcription factor coding sequence quantitatively alter sensory organ development and function","Weinberger S, Topping MP, Yan J, Claeys A, Geest N, Ozbay D, Hassan T, He X, Albert JT, Hassan BA, Ramaekers A.","Elife. 2017 Apr 13;6:e26402. doi: 10.7554/eLife.26402.","Weinberger S","Elife","2017","2017/04/14","PMC5432213","","10.7554/eLife.26402"
"35833625","Regulation of presynaptic Ca(2+) channel abundance at active zones through a balance of delivery and turnover","Cunningham KL, Sauvola CW, Tavana S, Littleton JT.","Elife. 2022 Jul 14;11:e78648. doi: 10.7554/eLife.78648.","Cunningham KL","Elife","2022","2022/07/14","PMC9352347","","10.7554/eLife.78648"
